GEOID20,District
34039060304,12
34039060103,12
34039060204,12
34039060102,12
34039060104,12
34025082002,6
34025082009,6
34025110004,6
34025082004,6
34013030510,10
34013050005,11
34013050009,11
34025110002,6
34025110006,6
34025082016,6
34025110003,6
34023077105,6
34023077101,6
34013070C17,10
34013070C15,10
34013070C32,10
34013070C03,10
34013070W09,10
34013070C39,10
34013070W10,10
34013030501,10
34013070W06,10
34013070W07,10
34013030404,10
34013030403,10
34013030402,10
34013070C20,10
34013070W47,10
34013070W17,10
34013070W13,10
34025110005,6
34023095005,6
34023025010,6
34023025051,6
34023125203,6
34023125205,6
34023125211,6
34023125212,6
34013070C23,10
34013070C22,10
34013070C42,10
34013070C06,10
34025082006,6
34025082015,6
34025082008,6
34013070C09,10
34013070C12,10
34013070S25,10
34013070C07,10
34013070C08,10
34013045E04,10
34013045E05,10
34013045E09,10
34013070S03,10
34013070S47,10
34023110004,6
34013070S48,10
34013070S27,10
34013070S49,10
34035070003,12
34025155046,4
34025155017,4
34025250003,6
34025250004,6
34025250005,6
34025250001,6
34025082001,6
34039020502,8
34017005109,8
34039020501,8
34013070E03,10
34039095028,10
34039095042,10
34013010301,11
34013010306,11
34013010313,11
34013010311,11
34013010312,11
34039020503,8
34039020601,8
34039020404,8
34039002067,8
34039002048,8
34039020109,8
34039020106,8
34039020101,8
34039020103,8
34039002010,8
34039020603,8
34039002068,8
34039020207,8
34039045804,10
34039045502,10
34039070104,10
34039070102,10
34039070101,10
34039020308,8
34039020309,8
34039020310,8
34039045601,7
34039045803,10
34039045504,10
34039045503,10
34013095008,11
34013027S04,10
34013110108,10
34039045403,10
34039045402,10
34039070303,10
34039010102,7
34039010103,7
34039080016,7
34039100403,7
34039100404,7
34039070403,10
34039070401,10
34039075401,10
34039075501,10
34039045102,10
34039045903,10
34039070504,10
34039045904,10
34039046002,10
34039046905,10
34039045902,10
34039045901,10
34039070502,10
34039046003,10
34039046004,10
34039046001,10
34039015027,10
34039095036,10
34039095030,10
34039095025,10
34039010301,7
34039015010,10
34039010302,7
34039010201,7
34039015011,10
34039015005,10
34039105001,7
34039105002,7
34039015026,10
34039015023,10
34039015028,10
34039015007,10
34039015020,10
34039015025,10
34039015015,10
34039015004,10
34039015014,10
34039015002,10
34039015006,10
34039010202,7
34039100305,7
34039100307,7
34031010111,9
34031010116,9
34031010118,9
34031010115,9
34031010117,9
34013010211,11
34013010209,11
34013010208,11
34031010102,9
34003160010,9
34003280001,9
34017005208,8
34017005304,8
34017005310,8
34013070E29,10
34013070E12,10
34013070C04,10
34013070C05,10
34013070C41,10
34013005206,11
34013080101,11
34013010206,11
34013080107,11
34013005304,11
34039010204,7
34039010203,7
34039010404,7
34039010402,7
34039010401,7
34039065304,7
34039065302,7
34039065303,7
34039065604,7
34039065602,7
34013010106,11
34013005101,11
34013005102,11
34013005103,11
34013070N17,8
34013070N03,8
34013070N48,8
34013070N49,8
34013070N05,8
34013070N08,8
34013070N37,8
34013070N27,8
34013070N28,8
34013070N02,8
34013070N26,8
34013070N01,8
34039010304,7
34039010403,7
34039065603,7
34039010303,7
34023125102,6
34023125302,6
34023125310,6
34023125109,6
34023125114,6
34023125309,6
34017030D26,8
34017030D25,8
34017030D27,8
34017030D22,8
34013070C37,8
34013070W46,8
34013070N38,8
34013070C44,10
34013070C43,10
34013070E08,8
34013070E17,8
34013070E18,8
34013070E01,8
34013070C01,10
34013070C40,10
34039020508,8
34039020509,8
34039020403,8
34013010310,11
34013030104,10
34013010305,11
34023125511,6
34023125507,6
34039100306,7
34039030002,10
34039065201,7
34039065203,7
34039065204,7
34039065104,7
34039065202,7
34039065401,7
34039065103,7
34039065102,7
34039100405,7
34039100304,7
34039100303,7
34039100204,7
34039100202,7
34039100206,7
34039100205,7
34039045203,7
34039045202,7
34039045603,7
34039100201,7
34039100302,7
34039100301,7
34039050002,7
34039085014,7
34039100401,7
34039100402,7
34039100101,7
34039080009,7
34039100103,7
34039100105,7
34039080014,7
34039080012,7
34039080011,7
34039025003,7
34039025006,7
34039025007,7
34039080010,7
34039080013,7
34027020004,11
34027055004,11
34027055001,11
34039025004,7
34039025005,7
34013010309,11
34013010304,11
34013010308,11
34039010104,7
34039025002,7
34039080003,7
34039025001,7
34039060101,12
34039080002,7
34039060108,12
34039080001,7
34039005001,7
34039060106,12
34039045703,7
34039045602,7
34039070503,10
34039070501,10
34039070304,10
34013030505,10
34013030507,10
34039045702,7
34023005002,6
34035070010,12
34023080404,6
34023080406,6
34023080402,6
34023080403,6
34023080405,6
34023080104,6
34023080103,6
34023080604,6
34023080611,6
34023080101,6
34023080201,6
34023125104,6
34023125105,6
34023125209,6
34023125411,6
34023125401,6
34023125215,6
34023125107,6
34023125208,6
34023125213,6
34023125204,6
34023125407,6
34023080609,6
34023080614,6
34023125214,6
34023125206,6
34023095022,6
34023100302,6
34023100103,6
34023100203,6
34023100101,6
34023077304,6
34023077107,6
34023095031,6
34023095034,6
34023095012,6
34023095016,6
34023095026,6
34023095014,6
34023077108,6
34023077106,6
34023077402,12
34023077305,6
34023077201,12
34023035001,6
34023075008,12
34023070106,6
34023020005,12
34023070104,6
34023035002,6
34023035003,6
34023035004,6
34023035009,6
34023035005,6
34023035012,6
34023035006,6
34023020035,12
34023020029,12
34023020009,12
34023125508,6
34023125509,6
34023125113,6
34023125304,6
34023125301,6
34023125405,6
34023125406,6
34023125402,6
34023125413,6
34023125404,6
34023125514,6
34023125512,6
34023125504,6
34023125510,6
34023025067,6
34023125516,6
34023125518,6
34023125506,6
34023125410,6
34023125515,6
34023020013,12
34023070105,6
34023025038,6
34023025021,6
34023025023,6
34023025022,6
34023025037,6
34023025020,6
34023025033,6
34023025070,6
34023025065,6
34023125408,6
34023025042,6
34023025045,6
34023125207,6
34023025036,6
34023050006,6
34023025061,6
34023025041,6
34023050004,6
34023050005,6
34023025008,6
34023025009,6
34023025011,6
34039065301,7
34039065405,7
34023050001,6
34023025004,6
34023025035,6
34023050003,6
34023077503,12
34023077502,12
34023077501,12
34023077504,12
34023077607,12
34023077601,12
34023095015,6
34023115014,12
34023115013,12
34023125513,6
34023025014,6
34023025013,6
34023050009,6
34023080202,6
34023080302,6
34023080301,6
34023080501,6
34023080502,6
34023080601,6
34023025019,6
34023025029,6
34023025025,6
34023025024,6
34023025052,6
34023025055,6
34023095007,6
34023095002,6
34023095003,6
34023095018,6
34023095023,6
34023025028,6
34023025059,6
34023025039,6
34023095004,6
34023095032,6
34023095027,6
34023095011,6
34023035010,6
34023035011,6
34023025049,6
34023025026,6
34023025060,6
34023025048,6
34023025056,6
34023020021,12
34023020006,12
34023020016,12
34023020028,12
34023020002,12
34023115008,12
34023115011,12
34023115012,12
34023115009,12
34023115002,12
34023095009,6
34023115001,12
34023020020,12
34023020022,12
34023020001,12
34023020025,12
34023020026,12
34023115007,12
34023120003,12
34023020040,12
34023020037,12
34023020030,12
34023020012,12
34023115003,12
34023020017,12
34023020007,12
34023020024,12
34023020008,12
34023060005,12
34023115006,12
34023115005,12
34023020033,12
34023020018,12
34023077604,12
34023077603,12
34023095001,6
34023095029,6
34023050012,6
34023050011,6
34023025030,6
34023025034,6
34023025062,6
34023050008,6
34023050010,6
34023110010,6
34023110011,6
34023025058,6
34023025076,6
34023025073,6
34023125412,6
34023125403,6
34023125414,6
34023025017,6
34023110002,6
34023110008,6
34023110013,6
34023110009,6
34023110012,6
34023025068,6
34039060305,12
34039060301,12
34039060302,12
34039060201,12
34023085408,6
34023125505,6
34023025002,6
34023025078,6
34023025069,6
34023025032,6
34023025054,6
34023025044,6
34023025040,6
34023025006,6
34023025007,6
34023025064,6
34023025015,6
34039060303,12
34023025043,6
34023025075,6
34023110001,6
34039060308,12
34023110005,6
34039060309,12
34039060205,12
34039060202,12
34023050002,6
34023050013,6
34023050007,6
34023025053,6
34023025046,6
34023025072,6
34025145003,6
34025145001,6
34025145005,6
34025145006,6
34025145007,6
34025003002,6
34025145002,6
34025003004,6
34023077203,6
34025003008,6
34025110001,6
34025003003,6
34025082014,6
34023077102,6
34023077104,6
34023077103,6
34023095008,6
34023100303,6
34023095025,6
34023100102,6
34023077302,6
34023095024,6
34023095013,6
34023077206,12
34023100201,6
34023095019,6
34023077303,6
34023095021,6
34023095020,6
34023095017,6
34023100301,6
34025082013,6
34023005015,6
34023005016,6
34023005018,6
34023005017,6
34023005011,6
34023125307,6
34023125108,6
34023125409,6
34023125111,6
34023125305,6
34039065601,7
34039065403,7
34039065504,7
34039065501,7
34039065404,7
34023125311,6
34023125306,6
34023005019,6
34023125308,6
34023080503,6
34023080613,6
34023125112,6
34023125103,6
34023125106,6
34023125115,6
34023125303,6
34023125210,6
34039065101,7
34023125101,6
34023125110,6
34023005004,6
34023005003,6
34023125503,6
34023125502,6
34023125501,6
34023005007,6
34023005008,6
34023125312,6
34023080603,6
34023080612,6
34023080605,6
34023080607,6
34023125202,6
34023080602,6
34023080401,6
34023080606,6
34023080610,6
34023080102,6
34023080608,6
34023125517,6
34023125313,6
34039065503,7
34039065502,7
34023005006,6
34023005010,6
34023005005,6
34023005013,6
34023005001,6
34023005012,6
34023005014,6
34039085013,7
34039085007,7
34039085009,7
34039085008,7
34039085006,7
34039085005,7
34039090201,7
34013060009,11
34039085004,7
34013060008,11
34013060011,11
34039015024,10
34039050001,7
34039050007,7
34039050008,7
34039050009,7
34039085003,7
34039085002,7
34039095024,10
34039085001,7
34013060015,11
34013060013,11
34013060004,11
34013060014,11
34013060003,11
34027020002,11
34039090202,7
34039090203,7
34039090103,7
34013055002,11
34013060012,11
34013110414,10
34013110402,10
34039095010,10
34039095009,10
34039095011,10
34013060001,11
34013060007,11
34027085011,11
34027085006,11
34039030003,10
34039030001,10
34039030004,10
34039015022,10
34039015017,10
34027085004,11
34027085002,11
34027085010,11
34027055007,11
34027055003,11
34013027W03,10
34013027E04,10
34013027E05,10
34027055002,11
34013027E02,10
34013027W05,10
34013027N03,10
34013027N04,10
34013027E01,10
34013027N02,10
34027055009,11
34027055008,11
34013050011,11
34013060006,11
34013060002,11
34013055007,11
34013030207,10
34039095013,10
34039095032,10
34039095002,10
34039095001,10
34039095026,10
34039095004,10
34013027S05,10
34013027S01,10
34013027W06,10
34013095010,11
34013095002,11
34013027S02,10
34013070W39,10
34013027W04,10
34013045N05,10
34013045N04,10
34013070W31,10
34013070W30,10
34013045N06,10
34013045N07,10
34013045N08,10
34013110107,10
34013110104,10
34013110201,10
34013110106,10
34013110204,10
34013050022,11
34013050026,11
34013050019,11
34013050015,11
34027085009,11
34027085005,11
34027085013,11
34027085001,11
34013095009,11
34013095006,11
34013030302,10
34013030309,10
34013030314,10
34013030312,10
34013070W41,10
34013030310,10
34013030311,10
34013030304,10
34013030306,10
34013070W24,10
34013030303,10
34013030305,10
34013030211,10
34039035301,10
34039035404,10
34039035203,10
34013070S45,10
34013070S46,10
34013070S38,10
34039015009,10
34039040005,10
34039040001,10
34039040006,10
34039085011,7
34039085010,7
34013037001,11
34013050004,11
34013050003,11
34013050025,11
34039015019,10
34039015016,10
34039015018,10
34013050012,11
34013050002,11
34013050001,11
34027085008,11
34027025004,11
34027085012,11
34027085007,11
34013090103,11
34027050001,11
34013090102,11
34013090106,11
34027145027,11
34027050003,11
34027020007,11
34027020005,11
34027020009,11
34013105009,11
34013105006,11
34013105004,11
34027020003,11
34013110415,10
34013110401,10
34013110403,10
34013100005,10
34027050004,11
34013110202,10
34013110203,10
34013110301,10
34013110303,10
34013065301,11
34013065302,11
34013065308,11
34013100010,10
34013065210,11
34013030212,10
34013030202,10
34013030201,10
34013030204,10
34013030203,10
34013030313,10
34013070W21,10
34013030412,10
34013030410,10
34013030210,10
34013030401,10
34013070W20,10
34013030405,10
34013030407,10
34013070S01,10
34013070C28,10
34039015029,10
34039015001,10
34013030109,10
34013030105,10
34013030111,10
34013030102,10
34013030110,10
34013030106,10
34013030504,10
34013030503,10
34013040003,11
34013040005,11
34013010302,11
34013030506,10
34013030508,10
34013030512,10
34013030509,10
34013095011,11
34013095003,11
34013095007,11
34013110101,10
34013030406,10
34013030409,10
34039090213,7
34039090205,7
34039090212,7
34039100203,7
34039085012,7
34013050018,11
34013050014,11
34013050008,11
34013050013,11
34013050021,11
34013050024,11
34013110405,10
34013110412,10
34013110413,10
34013050006,11
34013050007,11
34013050020,11
34013090104,11
34013090105,11
34013090101,11
34013035001,10
34013035002,10
34013110406,10
34013110407,10
34013110416,10
34013110109,10
34039090211,7
34039090210,7
34039090209,7
34039090204,7
34039090208,7
34039090112,7
34039100104,7
34039100106,7
34039080008,7
34039080007,7
34039050003,7
34039050004,7
34039100102,7
34039050005,7
34039090207,7
34039090206,7
34027020006,11
34027020008,11
34039090102,7
34039050006,7
34039055002,7
34039055001,7
34039055003,7
34027025010,11
34027025005,11
34027025006,11
34039055009,7
34039055006,7
34039090101,7
34039090105,7
34039055011,7
34027020001,11
34039090110,7
34039090109,7
34039090108,7
34039080005,7
34039080006,7
34039005007,7
34039080004,7
34039090111,7
34039100107,7
34039090106,7
34039090104,7
34039090107,7
34027055005,11
34027050008,11
34027145036,11
34013050016,11
34027050002,11
34027145035,11
34039095012,10
34039035103,10
34039035401,10
34039035201,10
34039020303,8
34039020306,8
34039020313,8
34039020304,8
34039075102,10
34039075101,10
34039040004,10
34039075502,10
34039040003,10
34013070S02,10
34013070S28,10
34013070S29,10
34039095023,10
34039035303,10
34039020206,8
34039020204,8
34039095021,10
34039095017,10
34039095034,10
34039020301,8
34039020302,8
34039095046,10
34039070204,10
34039070202,10
34039070203,10
34039070103,10
34013095012,11
34013070W38,10
34039095045,10
34039095020,10
34039070201,10
34039070301,10
34013055022,11
34013070W35,10
34013070W45,10
34013055010,11
34013070W34,10
34013095001,11
34013070W36,10
34039045401,10
34013055011,11
34013055013,11
34013055003,11
34013055004,11
34013055008,11
34013055001,11
34013055015,11
34013055020,11
34013055016,11
34013055012,11
34013055021,11
34013045W08,10
34013095004,11
34013095013,11
34039095043,10
34039095019,10
34039095029,10
34039095027,10
34039095005,10
34039095040,10
34039095018,10
34039095039,10
34039095014,10
34039095015,10
34039095022,10
34039075301,10
34039070302,10
34039035302,10
34039035402,10
34039035403,10
34013055019,11
34039095037,10
34039095050,10
34013045S01,10
34013045S05,10
34013045S02,10
34013045E01,10
34013045E02,10
34013045E03,10
34039015012,10
34039015030,10
34039095033,10
34039095047,10
34039095003,10
34039095035,10
34039035202,10
34039035102,10
34013070S44,10
34013070S42,10
34013045S03,10
34013045N03,10
34039035101,10
34013045S08,10
34039095006,10
34039095007,10
34039095038,10
34039095008,10
34039095044,10
34039075201,10
34039075202,10
34039095031,10
34013045W07,10
34013045W03,10
34013045W02,10
34013055014,11
34013045W04,10
34013045N01,10
34013045S07,10
34013045W09,10
34039020401,8
34039020505,8
34039020504,8
34039020506,8
34039040002,10
34039095048,10
34039020406,8
34039020405,8
34039002065,8
34039020312,8
34039002037,8
34039020203,8
34039020201,8
34039015003,10
34039015013,10
34039015021,10
34039015008,10
34039075402,10
34039070402,10
34039075302,10
34039095016,10
34013055009,11
34013055005,11
34039009541,10
34039095049,10
34013055017,11
34013055006,11
34013060010,11
34039020607,8
34039020606,8
34039045501,10
34039023811,8
34039020305,8
34039020402,8
34039002047,8
34039020511,8
34039002049,8
34039020410,8
34039020205,8
34039020202,8
34039002028,8
34039002211,8
34039020510,8
34039020209,8
34039020602,8
34039002064,8
34013045N09,10
34013045N10,10
34013070W26,10
34013070W27,10
34013070W25,10
34013070W29,10
34013070W22,10
34013070S22,10
34013070S21,10
34013070S23,10
34013070S20,10
34013070W23,10
34013070W32,10
34013070W33,10
34013070S30,10
34013070S39,10
34013070S36,10
34013070S35,10
34013070S24,10
34013070S41,10
34013045S11,10
34013045S10,10
34013045N02,10
34013045W06,10
34013045W01,10
34013070S19,10
34013070S17,10
34013070S15,10
34013070S16,10
34013070S18,10
34013070S04,10
34013070S12,10
34013070S11,10
34013070S10,10
34013045S09,10
34013045E08,10
34013070W48,10
34013070W19,10
34013070W49,10
34013070W15,10
34013070S40,10
34013070S34,10
34013070W40,10
34013030301,10
34013070W37,10
34013070W28,10
34013070S13,10
34013070S08,10
34013070S32,10
34013070S37,10
34013100002,10
34013065307,11
34013065102,11
34013025004,11
34013065203,11
34013100003,10
34013110503,10
34013110504,10
34013065304,11
34013110205,10
34013030101,10
34013027N05,10
34013110501,10
34013110505,10
34013110502,10
34013110408,10
34013110410,10
34013065202,11
34013065204,11
34013065205,11
34013065209,11
34013025005,11
34013065101,11
34013050023,11
34013075003,11
34013075004,11
34013110411,10
34013075001,11
34013105008,11
34013100007,10
34013100004,10
34013025009,11
34013015001,10
34013105002,11
34013105007,11
34013105001,11
34013015007,10
34013015002,10
34013025007,11
34013110404,10
34013025010,11
34013100001,10
34013025006,11
34013015005,10
34013015004,10
34013015006,10
34013015003,10
34013110409,10
34013105003,11
34013105005,11
34013065305,11
34013065404,10
34013065405,10
34013110302,10
34013040007,11
34013030103,10
34013010307,11
34013030513,10
34013030107,10
34025155009,6
34025085004,6
34025155006,6
34025250002,6
34025082010,6
34025082003,6
34025082012,6
34025105003,6
34025105001,6
34025155015,4
34025155026,4
34025155016,4
34025155021,4
34025155013,4
34025155033,4
34025155037,4
34025090010,3
34025090008,3
34017045201,9
34017040501,8
34017040506,8
34017040505,8
34017040405,8
34017030F27,10
34017030F26,10
34017030F29,10
34017030C10,10
34017030F06,10
34017051001,8
34017040602,8
34017060202,8
34017040502,8
34017045203,9
34017045204,9
34017045205,9
34017030C12,10
34017030C08,10
34017030C25,10
34017030B26,10
34003150001,9
34003185003,9
34003185002,9
34003150002,9
34003150003,9
34003310001,9
34017010002,8
34017020101,8
34017010001,8
34017035101,9
34013070C47,8
34013070N25,8
34013070N19,8
34003250006,5
34003250005,5
34003250008,5
34003115103,5
34013070N20,8
34017020102,8
34017050503,8
34017055104,8
34017050701,8
34017055103,8
34017055101,8
34017055102,8
34017055201,8
34017030F12,10
34017030F11,10
34017030F10,10
34017030F09,10
34017030F08,10
34017030B15,8
34017030D23,8
34017045103,9
34017030C28,10
34017035406,9
34017035309,9
34017035407,9
34017035404,9
34017035402,9
34017035305,9
34017035304,9
34003125009,9
34017050603,8
34017040701,8
34017050801,8
34017040605,8
34017050501,8
34017050502,8
34017035301,9
34003195002,9
34003195001,9
34003195004,9
34017035103,9
34017035104,9
34017035106,9
34017030A21,10
34017030A22,10
34017030A32,10
34017030F03,10
34017030A26,10
34017030F23,10
34017030A31,10
34017030E06,8
34017030E02,8
34017030F28,8
34017030E11,8
34017030E12,8
34017030E10,8
34017030E19,8
34003195005,9
34003195006,9
34017035403,9
34017030C29,8
34017030C02,8
34017030C14,8
34017030C23,8
34017030C24,8
34017030D24,8
34017030C01,8
34017030C31,8
34013070N10,8
34017035202,9
34017030A34,8
34017005308,8
34017030A05,10
34017030A06,10
34017030A02,10
34017050601,8
34017050602,8
34017050303,8
34017050304,8
34013070C46,8
34013070N21,8
34013070N22,8
34013070N23,8
34013070N18,8
34017055202,8
34017055203,8
34017050704,8
34017050703,8
34017050906,8
34017050901,8
34017045104,9
34017050402,8
34017050403,8
34017030A19,10
34017005212,8
34017030A18,10
34017030E23,8
34017030E22,8
34017030C15,8
34017030C04,8
34017030C16,8
34017030C03,8
34017030E20,8
34017030C17,8
34017030C19,8
34017030C30,8
34017035204,9
34017035107,9
34017035105,9
34017035205,9
34017035201,9
34017035307,9
34017045102,9
34017040705,8
34017040702,8
34017050401,8
34017050305,8
34017025102,8
34017025602,8
34017025202,8
34017025206,8
34013070E06,8
34017030D21,8
34017030D19,8
34017030D20,8
34017030C18,8
34017030D03,8
34017030D01,8
34017030D17,8
34017030D05,8
34003125004,9
34003125005,9
34003185001,9
34017025501,8
34017025505,8
34017025504,8
34017025503,8
34017025502,8
34017025201,8
34017025507,8
34017025203,8
34017005105,8
34017005116,8
34017005216,8
34003280003,9
34003280011,9
34003280002,9
34017045202,9
34017045101,9
34017045105,9
34017050301,8
34017050106,8
34017050103,8
34017050105,8
34017050302,8
34017045303,9
34017045304,9
34013070N12,8
34013070N15,8
34017035308,9
34013070N13,8
34013070N11,8
34013070N09,8
34003125002,9
34003125003,9
34017045301,9
34017045302,9
34013070N07,8
34013070N14,8
34013005106,11
34013005208,11
34013070N16,8
34017030C21,8
34017030C22,8
34017030C07,8
34003160001,9
34003280009,9
34013080201,11
34017035306,9
34003280007,9
34017050203,8
34017050202,8
34017025405,8
34017025106,8
34003030006,9
34003245003,9
34003030007,9
34017040704,8
34017040703,8
34017050201,8
34017050101,8
34017050104,8
34017055302,8
34017060102,8
34017050902,8
34017060201,8
34017050903,8
34017030D28,8
34017030D16,8
34017030D13,8
34017030D15,8
34017030D14,8
34017030D12,8
34017030D02,8
34017025403,8
34017025402,8
34017025406,8
34017025407,8
34017025404,8
34017030D07,8
34017025304,8
34017030D18,8
34003155004,9
34003155005,9
34003155006,9
34017030A08,10
34017030A10,10
34017030A07,10
34017030A14,10
34017030A11,10
34017030B02,10
34017030B03,10
34017030B04,10
34017030F14,10
34017030F13,10
34017005319,8
34017005314,8
34017005307,8
34017005312,8
34017005306,8
34017005305,8
34017005311,8
34017005301,8
34017005309,8
34017005211,8
34017005215,8
34017005209,8
34017005303,8
34017005213,8
34017005210,8
34017005214,8
34017005207,8
34017005203,8
34017005201,8
34017005204,8
34017005205,8
34017005206,8
34017030A13,10
34017030A15,10
34017030A16,10
34017030A12,10
34017030A17,10
34017005113,8
34017005202,8
34017005115,8
34017005104,8
34017005107,8
34017005114,8
34017005112,8
34017030F18,10
34017030B12,10
34017030F04,10
34017030F05,10
34017030F15,10
34017030F16,10
34017030B09,10
34017030B33,10
34017030B32,10
34017030B30,10
34017030B27,10
34013070E07,8
34013070E04,8
34017020203,8
34017030A30,10
34017030A04,10
34017030A03,10
34017030A01,10
34017030A23,10
34017030A20,10
34017030A24,10
34017005102,8
34017005103,8
34017005101,8
34017005108,8
34017005110,8
34017005111,8
34017005106,8
34013070E02,8
34013070E30,10
34017020201,8
34017020403,8
34017020301,8
34017020401,8
34017020302,8
34013070E16,8
34013070E21,8
34013070E14,8
34013070E15,8
34017020402,8
34017020303,8
34017020202,8
34013070E19,8
34013070E20,8
34013070C38,10
34017005302,8
34017005316,8
34017005317,8
34017005315,8
34017005318,8
34017005313,8
34017030F19,10
34017030F20,10
34017030F21,10
34017030B31,10
34017030B11,10
34017030B29,10
34017030B28,10
34017030B13,10
34017030B21,10
34017030B25,10
34017030B14,10
34017030F22,10
34017030B10,10
34017030B16,10
34017030F24,10
34017030F25,10
34017030A27,10
34017030A29,10
34017030F17,10
34017030A25,10
34017030A28,10
34017030C13,10
34017030F07,10
34017030B17,10
34017030B19,10
34017030B24,10
34017030B18,10
34017030B23,10
34017030B20,10
34017030B22,10
34017030B01,10
34017030B05,10
34003060003,9
34003060002,9
34003325004,9
34003325001,9
34003325002,9
34031035101,9
34031035102,9
34003325005,9
34003280006,9
34003280005,9
34003060004,9
34031035201,9
34031035402,9
34003280004,9
34003280012,9
34003280008,9
34003280010,9
34003160008,9
34003160009,9
34003025004,9
34003025003,9
34003025005,9
34003160006,9
34003160003,9
34031010307,9
34003345003,9
34003345005,9
34003345001,9
34031035103,9
34031035104,9
34031010402,9
34031010403,9
34031035404,9
34031035405,9
34031035407,9
34031035406,9
34031035403,9
34003105102,9
34003105203,9
34031035401,9
34031010506,9
34031010505,9
34031035301,9
34031035202,9
34031035203,9
34031035308,9
34031035310,9
34031035307,9
34031035309,9
34031035302,9
34031010108,9
34031010106,9
34013080104,11
34013080105,11
34013080106,11
34013080202,11
34013080203,11
34013080103,11
34013080205,11
34013080204,11
34031010109,9
34031010110,9
34003160011,9
34003160005,9
34003160014,9
34003160007,9
34003160013,9
34003160012,9
34003195007,9
34003195008,9
34013080305,11
34013080303,11
34013080304,11
34013080306,11
34013005207,11
34013005204,11
34013005203,11
34013005403,11
34013005402,11
34013005201,11
34013005405,11
34003345004,9
34003160002,9
34013005104,11
34013070N04,8
34013005202,11
34013080307,11
34013080102,11
34013070N06,8
34013005105,11
34013005306,11
34013005301,11
34013005302,11
34013005305,11
34013005406,11
34013005303,11
34017035303,9
34013005404,11
34003160015,9
34013080302,11
34013080301,11
34013005401,11
34003195003,9
34013005205,11
34017035302,9
34031010104,9
34031035304,9
34031035305,9
34031010504,9
34031010502,9
34031010201,9
34031010503,9
34031010303,9
34031010107,9
34031010105,9
34031035306,9
34031035207,9
34031035208,9
34031035209,9
34031010501,9
34031010302,9
34031010122,9
34031035204,9
34031035303,9
34031010103,9
34031010119,9
34031010101,9
34031010305,9
34003325006,9
34003155003,9
34003105303,9
34003155002,9
34003155007,9
34003345002,9
34003125001,9
34003155008,9
34017030E05,8
34017030E16,8
34017030E21,8
34017030E08,8
34017030E01,8
34017030E15,8
34017025306,8
34017025307,8
34017025604,8
34017025605,8
34017025603,8
34017025101,8
34017025606,8
34017025103,8
34017030E04,8
34017030E03,8
34017030E14,8
34017030E07,8
34017030E13,8
34017030E17,8
34017030E18,8
34017025601,8
34017025607,8
34017025401,8
34017025305,8
34017030D08,8
34017025506,8
34017050107,8
34017050102,8
34017025205,8
34017025204,8
34017030E09,8
34017030D29,8
34017030D06,8
34017030D09,8
34017030D10,8
34017030D11,8
34017030D04,8
34017025105,8
34017025104,8
34017025301,8
34017025302,8
34017025303,8
34003145001,5
34003145003,5
34003020005,5
34003225004,5
34003225003,5
34003245005,9
34003245001,9
34003030012,9
34003030010,9
34003065004,9
34003065001,9
34003030009,9
34003030014,9
34003030015,9
34003095003,5
34003065002,9
34003030013,9
34003095001,5
34003225010,5
34003250002,5
34003245002,9
34003145006,5
34003145004,5
34003145005,5
34003095007,5
34003145002,5
34003095005,5
34003225008,5
34003225007,5
34003095020,5
34003095016,5
34003095015,5
34003095002,5
34003030005,9
34003030008,9
34003030011,9
34003225005,5
34003225009,5
34003095018,5
34003095006,5
34003225002,5
34003225001,5
34003225006,5
34003095011,5
34003065003,9
34003095004,5
34003095017,5
34003095009,5
34003030003,9
34003030004,9
34017015006,8
34017015001,8
34017040102,8
34017040101,8
34017040103,8
34017060302,8
34017060303,8
34017060311,8
34017040503,8
34017040504,8
34003150004,9
34003150005,9
34003150006,9
34017040402,8
34017040401,8
34017040306,8
34003090002,9
34003090005,9
34003090004,9
34003090003,9
34003030002,9
34017040106,8
34003030001,9
34017040105,8
34017040203,8
34017040202,8
34017040201,8
34017040302,8
34017040104,8
34003090001,9
34003090006,9
34017050905,8
34017055204,8
34017055301,8
34017050904,8
34017040205,8
34017040206,8
34017040404,8
34017040301,8
34017040204,8
34017015005,8
34017015004,8
34017040601,8
34017040604,8
34017040603,8
34017050803,8
34017050802,8
34017050702,8
34017060101,8
34017060103,8
34017060104,8
34017060304,8
34017015002,8
34017015003,8
34017060306,8
34017060307,8
34017060309,8
34017060305,8
34017060106,8
34017060109,8
34017060301,8
34017060209,8
34017060207,8
34017060206,8
34017060308,8
34017060203,8
34017060204,8
34017060205,8
34017060105,8
34017040303,8
34017040304,8
34017040305,8
34017051002,8
34017060208,8
34017060108,8
34017060107,8
34017060310,8
34017040403,8
34003250003,5
34003250001,5
34003250007,5
34003020006,5
34003300002,5
34003020002,5
34003300003,5
34003300001,5
34003020004,5
34003020003,5
34003250004,5
34003095008,5
34003095013,5
34003095019,5
34003010001,5
34003130002,5
34003035005,5
34003265004,5
34003215003,5
34003200003,5
34003200001,5
34003200002,5
34003275001,5
34003340001,5
34003235003,5
34003235002,5
34031040402,9
34031040401,9
34031040409,9
34031015006,9
34031015004,9
34031015005,9
34031015001,9
34031040107,9
34031050003,9
34031050004,9
34031050002,9
34031020101,9
34031015003,9
34031030005,9
34031030006,9
34031030003,9
34031030001,9
34003085014,5
34003110006,5
34003110008,5
