34037040003,"['34037040002', '34037040004', '34037035002', '34037010006', '34037040001']"
34037040004,"['34041030002', '34037040002', '34037040003', '34037035002']"
34037035002,"['34041030002', '34037040003', '34037040004', '34037010006', '34037035001', '34037035004', '34037035003']"
34037010006,"['34037040003', '34037035002', '34037040001', '34037010003', '34037010002', '34037075002', '34037010005', '34037005001', '34037035004', '34037075003', '34037075004']"
34037020002,"['34041005004', '34027135020', '34037040001', '34037020001', '34037020005', '34037020004', '34037005001', '34037020003']"
34037040001,"['34041005004', '34037040002', '34037040003', '34037010006', '34037020002', '34037005001']"
34037020001,"['34027135020', '34037020002', '34037095001', '34037020005']"
34027140001,"['34027135020', '34037095001', '34037095002', '34027140002', '34027180101', '34027180105', '34027135015']"
34037095001,"['34027135020', '34037020001', '34027140001', '34037095002', '34037095003', '34037020005']"
34037095002,"['34027140001', '34037095001', '34037095003', '34037020005', '34027180101', '34037020006', '34037060005']"
34027140002,"['34027140001', '34027180101', '34027180105']"
34037095003,"['34037095001', '34037095002', '34037020005']"
34037020005,"['34037020002', '34037020001', '34037095001', '34037095002', '34037095003', '34037020004', '34037060002', '34037060005']"
34027180101,"['34027140001', '34037095002', '34027140002', '34027180105', '34037060012', '34037060006', '34027180102', '34037020006']"
34027180105,"['34027180201', '34027180204', '34027013004', '34027140001', '34027140002', '34027180101', '34027180104', '34027180102', '34027130003', '34027180203', '34027180301', '34027180304', '34027135015', '34027180306']"
34037020004,"['34037020002', '34037020005', '34037010004', '34037020006', '34037060002', '34037020003', '34037090011']"
34037060012,"['34027180101', '34037060006', '34037020006', '34037060005']"
34037060006,"['34027180101', '34037060012', '34027180102', '34027130002', '34037060005', '34037060008', '34037060001', '34037060009']"
34027180104,"['34027180105', '34027180102', '34027180103', '34027130003']"
34027180102,"['34027180201', '34027013004', '34027180101', '34027180105', '34037060006', '34027180104', '34027180103', '34027130003', '34027130002', '34027130001', '34027070001']"
34027180103,"['34027180104', '34027180102', '34027130003']"
34037090002,"['34037090005', '34037090014', '34037090007', '34037090009']"
34037090005,"['34037090002', '34037090014', '34037020006', '34037090011', '34037090009']"
34037090014,"['34037090002', '34037090005', '34037090007', '34037090010', '34037020006', '34037090004', '34037090008']"
34027130003,"['34027013004', '34027180105', '34027180104', '34027180102', '34027180103', '34027130002']"
34027130002,"['34037060006', '34027180102', '34027130003', '34027130001', '34037060001']"
34027130001,"['34027180102', '34027130002', '34037060004', '34027070002', '34027070001', '34037060001']"
34037060004,"['34027130001', '34027070002', '34027070003', '34037060007', '34037060010', '34037060002', '34037060001']"
34027070002,"['34027130001', '34037060004', '34027070003', '34027070001', '34027070005']"
34027070003,"['34037060004', '34027070002', '34037060002', '34027070004', '34027070005']"
34027070001,"['34027180201', '34027180102', '34027130001', '34027070002', '34027195002', '34027175301', '34027070006', '34027070007', '34027070005']"
34027195002,"['34027045101', '34027195003', '34027100003', '34027195005', '34027180201', '34027070001', '34027175301', '34027195001', '34027175202']"
34027175301,"['34027070001', '34027195002', '34027195001', '34027175202', '34027175304', '34027175303', '34027175302', '34027175601', '34027175602', '34027175604', '34027175603', '34027070007']"
34037030002,"['34037030003', '34037030001']"
34037030003,"['34037030002', '34037055007', '34037055005', '34037045001', '34037030001', '34037045002', '34037055002']"
34037055007,"['34037030003', '34037055006', '34037055005', '34037045001']"
34037055006,"['34037055007', '34037055005']"
34037055005,"['34037030003', '34037055007', '34037055006', '34037045001', '34037065001', '34037090012', '34037090003', '34037030001', '34037055001', '34037120002']"
34037045001,"['34037030003', '34037055007', '34037055005', '34037045002', '34037055001']"
34027195001,"['34027045103', '34027195002', '34027175301']"
34027175202,"['34027045103', '34027175103', '34027175102', '34027195002', '34027175301', '34027175201', '34027175203', '34027175304']"
34027175201,"['34027045102', '34027045103', '34027175103', '34027175202']"
34027175203,"['34027175102', '34027175202', '34027175304', '34027175204']"
34027175304,"['34027175301', '34027175202', '34027175203', '34027175303']"
34027175303,"['34027175301', '34027175304', '34027175302', '34027175204', '34027175403', '34027175402', '34027175401']"
34027175302,"['34027175301', '34027175303', '34027175403', '34027175502', '34027175504', '34027175601', '34027175404']"
34027170002,"['34027170005', '34027170003', '34027175204', '34027170001']"
34027175204,"['34027175102', '34027175203', '34027175303', '34027170002', '34027170001', '34027175401']"
34027070009,"['34027070010', '34027070008', '34027070014', '34027070007']"
34027070010,"['34027070009', '34027175604', '34027070011', '34027070014', '34027070007']"
34027170001,"['34027170003', '34027170004', '34027170002', '34027175204', '34027175503', '34027175501', '34027040201', '34027175401']"
34027175403,"['34027175303', '34027175302', '34027175503', '34027175504', '34027175402', '34027175404']"
34027175503,"['34027170001', '34027175403', '34027175501', '34027175502', '34027175504', '34027175402', '34027175401']"
34027175501,"['34027170001', '34027175503', '34027175502', '34027040201', '34027175601', '34027175602', '34027010003']"
34027175502,"['34027175302', '34027175503', '34027175501', '34027175504', '34027175601']"
34027040201,"['34027170004', '34027040202', '34027040303', '34027170001', '34027175501', '34027040103', '34027010003']"
34027180203,"['34027180205', '34027180202', '34027180204', '34027180105', '34027180304', '34027180302', '34027180401']"
34027095002,"['34027035003', '34027035004', '34035075001', '34035075002', '34035015006', '34027090001', '34027160017', '34027090002', '34027095005']"
34027035003,"['34027095002', '34027035004', '34027035002', '34035075001', '34027030001']"
34027035004,"['34027095002', '34027035003', '34027030001', '34027035001', '34027035005']"
34027040103,"['34027040303', '34027040201', '34027040102', '34027010003']"
34027175504,"['34027175302', '34027175403', '34027175503', '34027175502']"
34027180301,"['34027180105', '34027180304', '34027180306', '34027180305', '34027180303']"
34027180304,"['34027180105', '34027180203', '34027180301', '34027180302', '34027180303']"
34027180302,"['34027180203', '34027180304', '34027180401', '34027180406', '34027180303']"
34027175601,"['34027175301', '34027175302', '34027175501', '34027175502', '34027175602']"
34027175602,"['34027175301', '34027175501', '34027175601', '34027010003', '34027175603', '34027075004', '34027010004']"
34027040102,"['34027040303', '34027040101', '34027040103', '34027010003']"
34027135015,"['34027135020', '34027140001', '34027180105', '34027135008', '34027180306', '34027135014']"
34027135008,"['34027135015', '34027180306', '34027180305', '34027135014', '34027135012', '34027135006', '34027135022', '34027135007']"
34027180306,"['34027180105', '34027180301', '34027135015', '34027135008', '34027180305']"
34027180305,"['34027180301', '34027135008', '34027180306', '34027135005', '34027135007', '34027180406', '34027180303', '34027180404']"
34035000006,"['34035105004', '34035070005', '34035070008', '34035070006', '34035045001', '34035045002', '34035105005']"
34035070005,"['34035000006', '34035070008', '34035070013', '34035070006', '34035070009', '34035070003']"
34035070008,"['34035000006', '34035070005', '34035105005', '34035070004', '34035070003', '34035070010']"
34035005002,"['34035025008', '34019110001', '34035005007', '34035005006', '34035005009', '34035030022', '34035005003', '34019120001', '34035030026', '34035005005', '34035005001', '34035030025']"
34035025008,"['34035005002', '34019110011', '34035025012', '34019110001', '34035030030', '34035030025', '34035025010']"
34027010003,"['34027040101', '34027175501', '34027040201', '34027040103', '34027175602', '34027040102', '34027010004', '34027010001']"
34027175604,"['34027175301', '34027070010', '34027175603', '34027070011', '34027070007']"
34027175603,"['34027175301', '34027175602', '34027175604', '34027070011', '34031075002', '34027075003', '34027075004']"
34027070011,"['34027070010', '34027175604', '34027175603', '34031075001', '34031075002', '34027070014']"
34031075001,"['34027070011', '34027070013', '34037055004', '34037110009', '34031075010', '34031075002', '34027070014']"
34027070013,"['34031075001', '34037055004', '34027070008', '34027070014', '34027070012', '34037090001']"
34037055004,"['34031075001', '34027070013', '34037110009', '34037110012', '34037055002', '34037055003', '34037110001', '34037090001']"
34037110009,"['34031075001', '34037055004', '34037110012', '34037110007', '34037110016', '34031075010', '34037110015']"
34037110012,"['34037055004', '34037110009', '34037110007', '34037110017', '34037110003', '34037110001', '34037110018', '34037110005']"
34037110007,"['34037110009', '34037110012', '34037110017', '34037110016', '34037110005']"
34037025004,"['34037025003', '34037065001', '34037065002', '34037120003', '34037120002', '34037025001', '34037015001']"
34037025003,"['34037025004', '34037120003', '34037085001', '34037025002', '34037025001', '34037015001']"
34003305012,"['34003305008', '34003080004', '34003040003', '34003305011', '34003305010', '34003010001', '34003305009']"
34003305008,"['34003305012', '34003040003', '34003305007', '34003305009']"
34003080004,"['34003305012', '34003305011', '34003075102', '34003080003']"
34003040003,"['34003305012', '34003305008', '34003040002', '34003045002', '34003010001', '34003040004']"
34003040002,"['34003040003', '34003040004', '34003305002', '34003040001', '34003040006', '34003305007']"
34003305011,"['34003305012', '34003080004', '34003305010', '34003075102']"
34003305010,"['34003305012', '34003305011', '34003075102', '34003305009']"
34039060402,"['34035070015', '34039060403', '34035070011', '34035045001', '34023015001', '34035070009', '34039060401']"
34035070015,"['34039060402', '34035070013', '34035070011', '34035070006', '34035045001']"
34039060403,"['34039060402', '34023085101', '34023015001', '34039060405', '34039060401', '34039060404']"
34035070013,"['34035070005', '34035070015', '34035070011', '34035070006']"
34035070011,"['34039060402', '34035070015', '34035070013', '34035070009']"
34035070006,"['34035000006', '34035070005', '34035070015', '34035070013', '34035045001']"
34023085101,"['34039060403', '34023015001', '34023015002', '34023085102', '34023085103', '34039060404', '34023110001']"
34035045001,"['34035000006', '34039060402', '34035070015', '34035070006', '34035045002', '34023015001', '34035045003', '34023015003', '34023015006']"
34035045002,"['34035105004', '34035000006', '34035045001', '34035000005', '34035100013', '34035045003']"
34003045003,"['34003045002', '34003010001', '34003130002', '34003035005', '34003035006', '34003035002', '34003035001', '34003045001']"
34003045002,"['34003040003', '34003045003', '34003010001', '34003045001', '34003040004']"
34003075102,"['34003080004', '34003305011', '34003305010', '34003075103', '34003075101', '34003075104', '34003080003', '34003305009']"
34003075103,"['34003075102', '34003075302', '34003305005', '34003075104', '34003305006']"
34003075101,"['34003075102', '34003075104', '34003075404', '34003080003', '34003075201', '34003075202']"
34003075302,"['34003075103', '34003305005', '34003075301', '34003075104', '34003075303', '34003075304']"
34003305005,"['34003075103', '34003075302', '34003015009', '34003075303', '34003305004', '34003305006']"
34023015001,"['34039060402', '34039060403', '34023085101', '34035045001', '34023015002', '34023015004', '34023015003']"
34023015002,"['34023085101', '34023015001', '34023085105', '34023085102', '34023015005', '34023015004']"
34023085105,"['34023015002', '34023085102', '34023085104', '34023015005', '34023085109', '34023055002', '34023055010', '34023085106']"
34023085102,"['34023085101', '34023015002', '34023085105', '34023085104', '34023085103']"
34023085104,"['34023085105', '34023085102', '34023085107', '34023085109', '34023110015', '34023085103']"
34023015005,"['34023015002', '34023085105', '34023015004', '34023055002']"
34023015004,"['34023015001', '34023015002', '34023015005', '34023055001', '34023015003', '34023015006']"
34003075301,"['34003075302', '34003075104', '34003075304', '34003075404']"
34003075104,"['34003075102', '34003075103', '34003075101', '34003075302', '34003075301', '34003075404']"
34003015009,"['34003305005', '34003075303', '34003300013', '34003015011', '34003015007', '34003015008']"
34003075303,"['34003075302', '34003305005', '34003015009', '34003075304', '34003300013']"
34003075304,"['34003075302', '34003075301', '34003075303', '34003300013', '34003075402', '34003300014']"
34003300013,"['34003015009', '34003075303', '34003075304', '34003300014', '34003300015', '34003300012']"
34003075404,"['34003075101', '34003075301', '34003075104', '34003075402', '34003075401', '34003075202', '34003075403']"
34003265002,"['34003215001', '34003215002', '34003265004', '34003235001', '34003135005', '34003265003', '34003265005', '34003265001', '34003135001']"
34003215001,"['34003265002', '34003215002', '34003265005']"
34003215002,"['34003265002', '34003215001', '34003265004', '34003215003', '34003265005', '34003120003', '34003205001']"
34003075402,"['34003075304', '34003075404', '34003075401', '34003300014', '34003300016', '34003075403']"
34003075401,"['34003075404', '34003075402', '34003075403']"
34003300014,"['34003075304', '34003300013', '34003075402', '34003300015', '34003300016']"
34041060004,"['34041060001', '34041060003', '34041070002']"
34041080005,"['34041080006', '34041080001', '34027190006', '34041080004']"
34041080006,"['34041080005', '34041040002', '34027190007', '34041080001', '34041040001']"
34041040002,"['34041080006', '34041040003', '34041040001', '34041040007']"
34041040003,"['34041060001', '34041040002', '34041060003', '34041040004', '34041080001', '34041040007']"
34041060003,"['34041060001', '34041060004', '34041040003', '34041070002', '34041080001']"
34019090001,"['34019030005', '34019030006']"
34003015012,"['34003190009', '34003190008', '34003015014', '34003015015', '34003015010', '34003015013']"
34003300017,"['34003300015', '34003300023', '34003300016', '34003300009', '34003300018']"
34003300015,"['34003300013', '34003300014', '34003300017', '34003300016', '34003300012']"
34003300023,"['34003300017', '34003300016', '34003075403', '34003075204', '34003300020', '34003300019']"
34003300016,"['34003075402', '34003300014', '34003300017', '34003300015', '34003300023', '34003075403']"
34003300012,"['34003300013', '34003300015', '34003015011', '34003300009', '34003300011', '34003015010']"
34003015011,"['34003015009', '34003300012', '34003015010', '34003015013']"
34003300009,"['34003300017', '34003300012', '34003300010', '34003300011', '34003300008']"
34003300010,"['34003300009', '34003300011', '34003300008', '34003300007', '34003115506']"
34003300011,"['34003300012', '34003300009', '34003300010', '34003115506', '34003260008', '34003190009', '34003015010']"
34037110017,"['34037110012', '34037110007', '34037110003', '34037110016', '34037110005']"
34037110003,"['34037110012', '34037110017', '34037110016', '34037110020', '34037110008', '34031075010', '34037110015', '34037110018', '34037110011']"
34003300008,"['34003300009', '34003300010', '34003300007', '34003300018', '34003300005', '34003300004']"
34037110016,"['34037110009', '34037110007', '34037110017', '34037110003', '34037110015']"
34037110020,"['34037110003', '34037110006', '34037110008', '34037110011', '34037110010', '34037110013', '34037110019']"
34003220002,"['34003190001', '34003220001', '34003130002', '34003070004', '34003130001', '34003070003', '34003260001', '34003220004', '34003220006', '34003220003', '34003190003']"
34003190001,"['34003220002', '34003220001', '34003190002', '34003190003']"
34003220001,"['34003220002', '34003190001', '34003050011', '34003130001', '34003190002']"
34037110006,"['34037110020', '34037110008']"
34037110008,"['34037120001', '34037110003', '34037110020', '34037110006', '34037110014', '34037110019']"
34041040005,"['34041005004', '34041040006', '34041040004', '34041060002', '34041040007']"
34027190007,"['34041080006', '34041040006', '34027190008', '34027190006', '34027190009', '34027190011', '34041040001', '34027135021', '34027190010']"
34041040006,"['34041005004', '34027135017', '34041040005', '34027190007', '34041040001', '34027135021', '34041040007']"
34041040004,"['34041060001', '34041040003', '34041040005', '34041060002', '34041040007']"
34041060002,"['34041060001', '34041005004', '34041040005', '34041040004']"
34003300007,"['34003300010', '34003300008', '34003115506', '34003115502', '34003115501', '34003300006']"
34003115506,"['34003300010', '34003300011', '34003300007', '34003260008', '34003115502', '34003115504', '34003115505']"
34003260008,"['34003300011', '34003115506', '34003260006', '34003115505', '34003260003', '34003190009', '34003230002', '34003260007']"
34003260006,"['34003260008', '34003260005', '34003260004', '34003260003', '34003260007']"
34003260005,"['34003260006', '34003260004', '34003260003', '34003260007']"
34003260004,"['34003260006', '34003260005', '34003260003']"
34003115502,"['34003300007', '34003115506', '34003115504', '34003115501', '34003115405', '34003115503']"
34023085401,"['34023085403', '34023085107', '34023085109', '34023085201', '34023085204']"
34023085403,"['34023085401', '34023085107', '34023085201', '34023085202', '34023085409', '34023085402', '34023110015']"
34023085107,"['34023085104', '34023085401', '34023085403', '34023085109', '34023085402', '34023110015']"
34023085109,"['34023085105', '34023085104', '34023085401', '34023085107', '34023085204', '34023085108', '34023085106']"
34003115504,"['34003115506', '34003115502', '34003115505', '34003115503', '34003230002', '34003170002']"
34003115505,"['34003115506', '34003260008', '34003115504', '34003230002']"
34003115304,"['34003115501', '34003115405', '34003115402', '34003115305', '34003115303']"
34003115501,"['34003300007', '34003115502', '34003115304', '34003115405', '34003115305']"
34003115405,"['34003115502', '34003115304', '34003115501', '34003115503', '34003115404', '34003115403', '34003115402']"
34003115503,"['34003115502', '34003115504', '34003115405', '34003115404', '34003170001', '34003170002']"
34003180004,"['34003235003', '34003315001', '34003340004', '34003315005', '34003315003', '34003235006', '34003180003']"
34003115404,"['34003115405', '34003115503', '34003115403', '34003170006', '34003170001', '34003115401']"
34003115403,"['34003115405', '34003115404', '34003115402', '34003115302', '34003115303', '34003115401', '34003115202']"
34003115402,"['34003115304', '34003115405', '34003115403', '34003115303']"
34003170006,"['34003115404', '34003170005', '34003170001', '34003170007', '34003115401']"
34003170005,"['34003170006', '34003170001', '34003170007', '34003270002', '34003170004']"
34003170001,"['34003115503', '34003115404', '34003170006', '34003170005', '34003170002', '34003170004']"
34003270003,"['34003270004', '34003230001', '34003270001', '34003270002']"
34003270004,"['34003270003', '34003230001', '34003270001', '34003285006', '34003285008', '34003085001', '34003285010']"
34003230001,"['34003270003', '34003270004', '34003230006', '34003230015', '34003270002', '34003230002', '34003230005', '34003170003', '34003085001', '34003170004']"
34003230006,"['34003230001', '34003230015', '34003230007', '34003230005']"
34003230015,"['34003230001', '34003230006', '34003255019', '34003085004', '34003085003', '34003230016', '34003230008', '34003230007', '34003085002']"
34003170007,"['34003170006', '34003170005', '34003270001', '34003270002', '34003115201', '34003115401', '34003155012']"
34003285004,"['34003285005', '34003285003', '34003155012', '34003155001']"
34003285005,"['34003285004', '34003270001', '34003285006', '34003285002', '34003285003', '34003067009', '34003155012']"
34003270001,"['34003270003', '34003270004', '34003170007', '34003285005', '34003270002', '34003285006', '34003155012']"
34003270002,"['34003170005', '34003270003', '34003230001', '34003170007', '34003270001', '34003170004']"
34003285006,"['34003270004', '34003285005', '34003270001', '34003285007', '34003285008', '34003067008']"
34003110007,"['34003255019', '34003085004', '34003110006', '34003110008', '34003110001', '34003085005', '34003255018']"
34003255019,"['34003230015', '34003110007', '34003230016', '34003255018']"
34003085004,"['34003230015', '34003110007', '34003085003', '34003085005', '34003085006']"
34003085003,"['34003230015', '34003085004', '34003085007', '34003085006', '34003085002']"
34003230016,"['34003230015', '34003255019', '34003230017', '34003230008']"
34003285007,"['34003285006', '34003285008', '34003285009', '34003067008']"
34003285008,"['34003270004', '34003285006', '34003285007', '34003285009', '34003285010']"
34003285002,"['34003285005', '34003285003', '34003067009', '34003285001', '34003105501']"
34003285003,"['34003285004', '34003285005', '34003285002', '34003155001', '34003285001']"
34003285009,"['34003285007', '34003285008', '34003285011', '34003067008', '34003067007', '34003285010']"
34003085009,"['34003285011', '34003085008', '34003085011', '34003085001', '34003085010', '34003285010']"
34003285011,"['34003285009', '34003085009', '34003085010', '34003067007', '34003285010']"
34003085008,"['34003085009', '34003085011', '34003085007', '34003085001', '34003085002']"
34003067009,"['34003285005', '34003285002', '34003067008', '34003067001', '34003067010', '34003105501', '34003105403']"
34029090016,"['34029090040', '34029025332', '34029090026', '34029090008', '34029090006', '34029025414']"
34029090026,"['34029090040', '34029090016', '34029090019']"
34003067008,"['34003285006', '34003285007', '34003285009', '34003067009', '34003067001', '34003067002', '34003067007']"
34003067001,"['34003067009', '34003067008', '34003067010', '34003067002', '34031040303', '34031010308']"
34003067010,"['34003067009', '34003067001', '34003105402', '34031010308', '34003105401']"
34003067002,"['34003067008', '34003067001', '34003067003', '34031040303']"
34003320002,"['34003320003', '34003320001', '34003005001', '34003320006', '34003320004']"
34003320003,"['34003320002', '34003320001', '34003140002', '34003290002', '34003320005', '34003320006', '34003140003']"
34003320001,"['34003320002', '34003320003', '34003005002', '34003290002', '34003320005']"
34003005001,"['34003320002', '34003005002', '34003165007', '34003350009', '34003320004', '34003005003', '34003005004']"
34003005002,"['34003320001', '34003005001', '34003290002', '34003290001', '34003240007', '34003005004']"
34003067003,"['34003067002', '34031040303', '34031040313', '34003067007', '34003067004', '34031040312']"
34031040303,"['34003067001', '34003067002', '34003067003', '34031040313', '34031040607', '34031040606', '34031040301', '34031010308', '34031040302']"
34031040313,"['34003067003', '34031040303', '34031040505', '34031040312', '34031040302', '34031040504']"
34023085201,"['34023085401', '34023085403', '34023085202', '34023085206', '34023085205', '34023085204']"
34023055007,"['34023055008', '34023085310', '34035020001', '34035095002', '34023055006']"
34023055008,"['34023055007', '34023085310', '34023055009', '34023055006', '34023055010']"
34023055005,"['34023055009', '34023055004', '34023055006', '34035030009']"
34023085307,"['34023085209', '34023085202', '34023085203', '34023085306', '34023085305']"
34023085209,"['34023085307', '34023085202', '34023085203']"
34023085202,"['34023085403', '34023085201', '34023085307', '34023085209', '34023085206', '34023085303', '34023085301', '34023085305', '34023085208', '34023085409']"
34023085203,"['34023085307', '34023085209', '34023085306', '34023085406', '34023085405', '34023085208']"
34023085206,"['34023085201', '34023085202', '34023085205', '34023085301', '34023085207', '34023085210', '34023085310', '34023085204', '34023085108']"
34023085205,"['34023085201', '34023085206', '34023085204']"
34031040309,"['34003085023', '34003085022', '34031040312', '34031040311', '34031040310', '34031040404', '34031040308', '34031040307']"
34003085023,"['34031040309', '34003085022', '34003085018', '34003067005', '34031040311']"
34031040505,"['34031040313', '34031040603', '34031040509', '34031040503', '34031040604', '34031040302', '34031040504']"
34031040607,"['34031040303', '34031040606', '34031040608', '34031010301']"
34031040606,"['34031040303', '34031040607', '34031040301', '34031040608', '34031040603', '34031040605', '34031040602', '34031040609']"
34031040301,"['34031040303', '34031040606', '34031040603', '34031040302']"
34031040608,"['34031040607', '34031040606', '34031040609', '34031010301', '34031010306']"
34031040603,"['34031040505', '34031040606', '34031040301', '34031040605', '34031040604', '34031040302']"
34031040605,"['34031040606', '34031040603', '34031040602', '34031040604']"
34031020301,"['34031020103', '34031020302', '34031020203', '34031030006', '34031030001']"
34031020103,"['34031020301', '34031020202', '34031020101', '34031030006', '34031020102']"
34031020302,"['34031020301', '34031020401', '34031030001', '34031020303']"
34031020202,"['34031020103', '34031020203', '34003110004', '34031020201']"
34031020203,"['34031020301', '34031020202', '34031020401', '34003110004']"
34031020401,"['34031020302', '34031020203', '34031020402', '34031020403', '34003110004']"
34031040507,"['34031040602', '34031040509', '34031040211', '34031040109', '34031040508', '34031040502', '34031040110', '34031040506']"
34031040602,"['34031040606', '34031040605', '34031040507', '34031040509', '34031040601', '34031040609', '34031040211', '34031040604']"
34031040509,"['34031040505', '34031040507', '34031040602', '34031040502', '34031040503', '34031040604']"
34031040611,"['34031040601', '34031040609', '34031010204', '34031040610']"
34031040601,"['34031040602', '34031040611', '34031040609', '34031040212', '34031040211', '34031010206', '34031010204']"
34031040609,"['34031040606', '34031040608', '34031040602', '34031040611', '34031040601', '34031010306', '34031040610']"
34031040212,"['34031040601', '34031040211', '34031010206', '34031040210']"
34031040211,"['34031040507', '34031040602', '34031040601', '34031040212', '34031040210', '34031040508']"
34031040109,"['34031040507', '34031040101', '34031040102', '34031040409', '34031040112', '34031040111', '34031040408', '34031040407', '34031040110', '34031040506']"
34031040101,"['34031040109', '34031040102', '34031040112']"
34031040102,"['34031040109', '34031040101', '34031040104', '34031040112', '34031040103']"
34031040104,"['34031040102', '34031040107', '34031040112', '34031040105', '34031040103', '34031050001']"
34031010206,"['34031040601', '34031040212', '34031040210', '34031080005', '34031010204', '34031010208']"
34023085306,"['34023085307', '34023085203', '34023085305', '34023085410', '34023085404']"
34023085303,"['34023085202', '34023085302', '34023085301', '34023085305', '34035040523', '34023085304']"
34023085302,"['34023085303', '34023085301']"
34023085301,"['34023085202', '34023085206', '34023085303', '34023085302', '34035040214', '34035040523', '34023085310', '34035040213', '34023085309', '34023085308', '34035040215']"
34023085305,"['34023085307', '34023085202', '34023085306', '34023085303', '34023085410', '34023070606', '34035040551', '34035040548', '34035040549', '34035040547', '34023085304']"
34023085410,"['34023085306', '34023085305', '34023085404', '34023070606', '34023035013', '34023025027', '34023085406']"
34023085404,"['34023085306', '34023085410']"
34031040210,"['34031040212', '34031040211', '34031010206', '34031080005', '34031040209', '34031040508', '34031080003', '34031040207', '34031040203', '34031040111', '34031040204', '34031040206']"
34031080005,"['34031010206', '34031040210', '34031080002', '34031080004', '34031080003', '34031010209', '34031010205', '34031010208', '34031080006', '34031080007', '34031025003', '34031025006', '34031010113', '34031010101']"
34031040209,"['34031040210', '34031080001', '34031040208', '34031040207']"
34031040508,"['34031040507', '34031040211', '34031040210', '34031040111', '34031040110']"
34041070002,"['34041070001', '34041060001', '34041060004', '34041060003', '34041080001', '34041115004']"
34041080001,"['34041080005', '34041080006', '34041040003', '34041060003', '34041070002', '34041080002', '34041080003', '34041080004']"
34041115004,"['34041070001', '34041070002', '34041115003', '34041115005', '34041085001']"
34041080002,"['34041080001', '34041085001', '34041110003', '34041110004', '34041110005', '34019095006', '34041080003']"
34031075011,"['34031075012', '34031075010']"
34031075012,"['34031075011', '34031075013', '34031075010', '34031075009', '34031075007']"
34031075013,"['34031075012', '34031055007', '34031075007', '34031055004']"
34023065112,"['34023065115', '34023065111', '34023105001', '34023040001', '34023065105', '34023065102', '34023010001']"
34023065115,"['34023065112', '34023040004', '34023065104', '34023065212', '34023065211', '34023065102', '34023065205', '34023065101', '34023065107', '34023065209', '34023065103']"
34023040004,"['34023065115', '34023040001', '34023065211', '34023040003', '34023065209', '34023065204']"
34023065111,"['34023065112', '34023105001', '34023040001', '34023030001', '34023020010', '34023040002', '34023065202']"
34023105001,"['34023065112', '34023065111', '34023105004', '34023010001', '34023105015', '34023105029', '34023105028']"
34023040001,"['34023065112', '34023040004', '34023065111', '34023040002', '34023040003']"
34019115001,"['34019035005', '34019035003']"
34019035005,"['34019115001', '34019085003', '34019130001', '34019035001', '34019040002', '34019035003']"
34019085003,"['34019035005', '34019085004', '34019130001']"
34023070606,"['34023085305', '34023085410', '34023070604', '34023070603', '34023070605', '34023070501', '34023070601', '34023035013', '34023035007', '34035040547']"
34023070604,"['34023070606', '34023070603', '34023070605']"
34023070603,"['34023070606', '34023070604', '34023070605', '34023070601']"
34023070602,"['34023070605', '34023070503', '34023070502', '34023070504', '34035040546']"
34023070605,"['34023070606', '34023070604', '34023070603', '34023070602', '34023070503', '34023070601', '34035040546']"
34023070503,"['34023070602', '34023070605', '34023070502', '34023070501', '34023070601']"
34023070502,"['34023070602', '34023070503', '34023070501', '34023070405', '34023070504', '34035040544', '34035040545']"
34023070501,"['34023070606', '34023070503', '34023070502', '34023070601', '34023070401', '34023070405', '34023070102', '34023035001']"
34023070601,"['34023070606', '34023070603', '34023070605', '34023070503', '34023070501']"
34035040326,"['34035050007', '34035040328', '34035040219', '34035050009', '34035060001', '34035040327', '34035040211', '34035040212', '34035055007', '34035040217', '34035040218']"
34035050007,"['34035040326', '34035050017', '34035050027', '34035060001', '34035050006', '34035055003', '34035055007', '34035055006', '34035050005', '34035055005', '34035050004', '34035055004']"
34031075010,"['34031075001', '34037110009', '34037110003', '34031075011', '34031075012', '34037110015', '34031075002', '34031075009']"
34037110015,"['34037110009', '34037110003', '34037110016', '34031075010']"
34031055003,"['34003165008', '34003165009', '34031055006', '34031055007']"
34003165008,"['34031055003', '34003165009', '34003100001', '34003165005', '34003165004', '34031055001', '34003210007', '34003210008', '34003210001', '34031055008']"
34003165009,"['34031055003', '34003165008', '34003165003', '34003165013', '34003165004']"
34031060003,"['34031080001', '34031060001', '34031060006', '34031060002', '34031060004']"
34031080002,"['34031080005', '34031080001', '34031080004', '34031080003', '34031060006', '34031025003', '34031025002']"
34031080001,"['34031040209', '34031060003', '34031080002', '34031080003', '34031060001', '34031040208']"
34031080004,"['34031080005', '34031080002', '34031080003', '34031080006']"
34031080003,"['34031040210', '34031080005', '34031080002', '34031080001', '34031080004']"
34031060001,"['34031060003', '34031080001', '34031060005', '34031040208', '34031060002']"
34031070206,"['34031070205', '34031070207', '34031070405', '34031070204', '34031070407']"
34031070205,"['34031070206', '34031070207', '34031060002', '34031060004', '34031070204']"
34031070207,"['34031070206', '34031070205', '34031060005', '34031060002', '34031070406', '34031015006', '34031070407', '34031070504']"
34031060005,"['34031060001', '34031070207', '34031040208', '34031040207', '34031060002', '34031015006', '34031040204', '34031040206', '34031040205', '34031040108']"
34031040208,"['34031040209', '34031080001', '34031060001', '34031060005', '34031040207']"
34031040207,"['34031040210', '34031040209', '34031060005', '34031040208', '34031040206']"
